Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Italy,ITA,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,623.9875005,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,625.0000006,620.3592893,583.2175,582.9958333,650.3433333,652.8491667,832.335,882.3883333,848.6633333,830.8616667,856.4475,1136.765,1352.51,1518.848333,1756.960833,1909.439167,1490.81,1296.07,1301.6275,1372.093333,1198.101667,1240.613333,1232.405833,1573.665867,1612.444983,1628.933158,1542.946967,1703.096908,1736.207383,,,,,,,,,,,,,,,,,,
Italy,ITA,Population total,SP.POP.TOTL,50199700,50536350,50879450,51252000,51675350,52112350,52519000,52900500,53235750,53537950,53821850,54073490,54381345,54751406,55110868,55441001,55718260,55955411,56155143,56317749,56433883,56501675,56543548,56564074,56576718,56593071,56596155,56601931,56629288,56671781,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,
Italy,ITA,Urban population,SP.URB.TOTL,29799044,30249038,30708292,31188380,31702827,32227841,32737193,33233152,33703021,34152929,34592379,35012585,35369083,35720365,36065654,36393136,36687131,36955192,37198851,37418639,37607540,37764025,37819718,37822134,37819273,37818886,37809627,37802166,37809110,37826147,37846480,37861339,37907512,37964793,38006634,38041344,38086153,38140443,38185563,38226137,38277624,38333314,38447500,38686985,39006818,39267369,39454178,39722857,40056298,40308358,40502481,40641670,40820430,41372290,41835694,41882239,
Italy,ITA,Urban population (% of total),SP.URB.TOTL.IN.ZS,59.361,59.856,60.355,60.853,61.35,61.843,62.334,62.822,63.309,63.792,64.272,64.75,65.039,65.241,65.442,65.643,65.844,66.044,66.243,66.442,66.64,66.837,66.886,66.866,66.846,66.826,66.806,66.786,66.766,66.746,66.726,66.706,66.742,66.802,66.862,66.922,66.982,67.042,67.102,67.162,67.222,67.282,67.382,67.501,67.62,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.56,68.686,68.821,68.964,
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,699050679,748028839.4,777712445.8,826690466.2,897931401.4,972140557.2,1096738065,1148025407,1083883355,1191287652,1404776071,1539865514,1875048860,1905917553,2375096249,2860411286,2966010230,3249697393,2644449232,2425033998,2679409453,2979061412,3293533288,3619294121,2373566957,2100223150,2754566176,3286987552,3828310735,4404970059,4592224067,4071219198,3530892749,4859766161,4907861406,5779285208,6504445801,7450324787,8718300136,8795765306,8929375580,9087918837,9694161516,9399452788,10150978155,11204416000,11905525197,12824094990,13678551838,12038998757,13192229343,14440457549,14802430173,14276559216,13897561173,14262190323,
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,428.6251016,452.1284209,462.5875974,483.532375,516.7605509,551.2763475,613.8870487,635.0962622,592.9375698,644.1262418,749.8725926,810.3518939,971.7514599,972.3855819,1193.587678,1417.568024,1451.722669,1572.753593,1265.883315,1147.195677,1250.635703,1369.284269,1488.669901,1608.65381,1039.161268,908.2686259,1180.480973,1399.568568,1622.056283,1857.294731,1924.810344,1694.165741,1457.370614,1988.132065,1989.482929,2321.426933,2588.999021,2938.470629,3407.92761,3409.247037,3434.249741,3470.890297,3679.307265,3547.197565,3810.35715,4184.04952,4423.471266,4741.576034,5033.794705,4410.576283,4812.481498,5246.576771,5357.443968,5148.017451,4993.193756,5105.793012,
Jamaica,JAM,GNI (current US$),NY.GNP.MKTP.CD,683286574.3,728940501.2,744158476.8,808073918.5,876554808.9,949601008,1022679546,1071803369,1025321013,1129845194,1343693748,1450648415,1842214984,1875554078,2431965680,2882081289,2889891101,3142008470,2537253237,2222234757,2450488492,2800101100,3103289660,3323258410,2093309298,1832457813,2479747855,2939948475,3486019440,4052987571,4157647258,3655515426,3233232740,4673015639,4668999516,5536710702,6374193221,7319237561,8416706685,8471089286,8585988858,8638439711,9088461549,8841032280,9569921748,10530064000,11291863995,12162494990,13110291838,11371084466,12705780639,13981039753,14689003564,14020794047,13611084837,13949865601,
Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.036817104,0.109487986,0.591145842,0.797797441,1.978726318,2.355688556,3.115778027,3.863020387,6.1,7.8,10,12.8,16.4,21.1,23.6,24.3,27.67,37.43861341,33.79,37.1,40.4027351,42.22122119,
Jamaica,JAM,Life expectancy at birth total (years),SP.DYN.LE00.IN,64.30807317,64.87602439,65.39663415,65.87139024,66.30529268,66.69978049,67.05734146,67.38241463,67.68346341,67.96992683,68.25180488,68.54009756,68.83926829,69.15185366,69.47834146,69.81770732,70.16646341,70.51509756,70.85160976,71.166,71.44629268,71.681,71.86612195,72.00163415,72.08802439,72.1302439,72.13570732,72.11536585,72.0837561,72.04892683,72.01597561,71.98753659,71.96273171,71.94365854,71.93536585,71.94239024,71.96819512,72.01570732,72.08685366,72.18465854,72.31317073,72.47695122,72.67502439,72.90292683,73.15560976,73.42802439,73.71560976,74.00929268,74.30195122,74.58404878,74.8474878,75.0862439,75.29982927,75.4882439,75.6535122,75.79817073,
Jamaica,JAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807988123,0.929270667,0.840771383,0.776678755,1.334828464,0.910666706,0.692943596,0.607189804,0.640253877,0.734083919,0.544948341,0.511051526,0.486829877,0.509359166,0.585431531,0.581595977,0.535969813,0.527663378,0.608922707,0.652457793,0.953358097,0.947214997,0.874212852,0.925445467,0.929816956,0.899594874,0.872890601,0.829288526,
Jamaica,JAM,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.724207,0.833334,0.83333375,0.833333,0.83280175,0.76746,0.902426749,0.90909,0.90909,0.90909,0.90909,1.413258333,1.764778333,1.781419999,1.781419999,1.781419999,1.932217499,3.942804166,5.558558333,5.477833333,5.486666667,5.488554167,5.744641667,7.184025,12.115875,22.96035,24.94855,33.08593333,35.14211667,37.11955833,35.40446667,36.55,39.04351667,42.9857,45.99625,48.41594167,57.74087375,61.1972,62.28071494,65.74385754,69.19216185,72.75620341,87.89411981,87.19613681,85.89245833,88.75093736,100.2410556,110.9345292,116.8975902,
Jamaica,JAM,Population total,SP.POP.TOTL,1630914,1654461,1681222,1709690,1737616,1763436,1786547,1807640,1827989,1849463,1873353,1900243,1929556,1960043,1989880,2017830,2043097,2066247,2089015,2113880,2142438,2175634,2212400,2249890,2284118,2312337,2333427,2348572,2360159,2371713,2385806,2403082,2422783,2444388,2466903,2489540,2512340,2535443,2558241,2579973,2600095,2618325,2634779,2649825,2664049,2677888,2691444,2704606,2717344,2729575,2741253,2752358,2762965,2773215,2783301,2793335,
Jamaica,JAM,Urban population,SP.URB.TOTL,550743,570789,592446,615232,638400,661271,683622,705630,727814,750808,774144,795404,818035,841505,865041,888108,910343,931877,953531,976422,1001354,1028770,1057815,1080307,1101402,1119726,1134699,1146855,1157328,1167831,1179638,1193274,1208872,1225518,1242702,1260081,1277651,1295485,1313273,1330595,1347213,1362917,1376698,1389489,1401956,1414219,1426411,1438418,1450274,1461878,1473232,1484347,1495510,1506854,1518458,1530412,
Jamaica,JAM,Urban population (% of total),SP.URB.TOTL.IN.ZS,33.769,34.5,35.239,35.985,36.74,37.499,38.265,39.036,39.815,40.596,41.324,41.858,42.395,42.933,43.472,44.013,44.557,45.1,45.645,46.191,46.739,47.286,47.813,48.016,48.22,48.424,48.628,48.832,49.036,49.24,49.444,49.656,49.896,50.136,50.375,50.615,50.855,51.095,51.335,51.574,51.814,52.053,52.251,52.437,52.625,52.811,52.998,53.184,53.371,53.557,53.743,53.93,54.127,54.336,54.556,54.788,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,44307342950,53508617739,60723018684,69498131797,81749006382,90950278258,1.05628E+11,1.23782E+11,1.46601E+11,1.72204E+11,2.09071E+11,2.36155E+11,3.12738E+11,4.24891E+11,4.71643E+11,5.12861E+11,5.76406E+11,7.09405E+11,9.96742E+11,1.03745E+12,1.08699E+12,1.20147E+12,1.11684E+12,1.21811E+12,1.29461E+12,1.38453E+12,2.05106E+12,2.48524E+12,3.01539E+12,3.01705E+12,3.1037E+12,3.5368E+12,3.85279E+12,4.41496E+12,4.90704E+12,5.44912E+12,4.83371E+12,4.41473E+12,4.03251E+12,4.56208E+12,4.88752E+12,4.30354E+12,4.11512E+12,4.44566E+12,4.81515E+12,4.75541E+12,4.53038E+12,4.51526E+12,5.03791E+12,5.23138E+12,5.7001E+12,6.15746E+12,6.20321E+12,5.15572E+12,4.84873E+12,4.38308E+12,
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,478.9953402,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2003.647047,2234.261666,2917.658976,3931.301627,4281.359928,4581.574389,5111.295149,6230.335688,8675.013997,8953.59152,9307.839295,10212.37814,9428.87465,10213.95828,10786.78618,11465.72578,16882.27395,20355.60522,24592.77201,24505.7673,25123.63179,28540.77148,31013.64715,35451.29751,39268.56687,43440.36787,38436.92631,35021.71909,31902.7671,36026.55608,38532.04088,33846.46564,32289.35054,34808.39092,37688.72234,37217.64873,35433.98896,35275.22843,39339.29757,40855.17564,44507.66371,48173.93446,48629.19969,40488.2432,38139.42236,34523.70077,
Japan,JPN,GNI (current US$),NY.GNP.MKTP.CD,44096113141,53216886420,60366887322,69060415397,81163510670,90333954412,1.04943E+11,1.23005E+11,1.45604E+11,1.71076E+11,2.08678E+11,2.35896E+11,3.12842E+11,4.25083E+11,4.70898E+11,5.12451E+11,5.76016E+11,7.09238E+11,9.97346E+11,1.03903E+12,1.08692E+12,1.19955E+12,1.11744E+12,1.21983E+12,1.29736E+12,1.38989E+12,2.05842E+12,2.49949E+12,3.03332E+12,3.0375E+12,3.12355E+12,3.56043E+12,3.88529E+12,4.45357E+12,4.94867E+12,5.49627E+12,4.89071E+12,4.47123E+12,4.08135E+12,4.61694E+12,4.95734E+12,4.36913E+12,4.17344E+12,4.51586E+12,4.90563E+12,4.8585E+12,4.64903E+12,4.65082E+12,5.16991E+12,5.35925E+12,5.84734E+12,6.33188E+12,6.36937E+12,5.3288E+12,5.02412E+12,4.54895E+12,
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020293683,0.040438041,0.096678025,0.401277526,0.799684291,1.594363148,4.372981968,9.16307714,13.41404088,21.39129031,29.99074036,38.53206086,46.59420112,48.43526589,62.39392963,66.9210661,68.68527032,74.3,75.4,78,78.21,79.05411352,79.4964,88.21942891,89.10683302,91.05802839,
Japan,JPN,Life expectancy at birth total (years),SP.DYN.LE00.IN,67.66609756,68.31,68.59487805,69.65804878,70.13243902,70.20195122,70.98658537,71.27658537,71.61121951,71.83878049,71.9502439,72.88292683,73.50658537,73.75756098,74.39390244,75.05731707,75.45682927,75.89829268,76.03829268,76.33756098,76.09170732,76.41439024,76.92292683,76.96146341,77.36536585,77.6504878,78.06463415,78.48365854,78.39926829,78.81804878,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.84365854,
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935737518,0.926940339,0.927936652,0.926981453,0.934361786,0.936678577,0.9228718,0.916876617,0.911247076,0.920437898,0.938594775,0.945248337,0.931136156,0.947079856,0.955834672,0.955673906,0.941607638,0.931581653,0.917197038,0.897626654,0.920247843,0.983777357,0.958851325,0.986806293,0.967427083,0.950865861,0.946402361,0.932658518,
Japan,JPN,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,360.0000004,350.6776935,303.1725,271.7016667,292.0825,296.7875,296.5525,268.51,210.4416667,219.14,226.7408333,220.5358333,249.0766667,237.5116667,237.5225,238.5358333,168.5198333,144.6375,128.1516667,137.9644167,144.7925,134.7066667,126.6513333,111.1977858,102.2078058,94.05957917,108.7790567,120.9908625,130.9053007,113.906805,107.7654983,121.5289475,125.3880192,115.9334642,108.1925692,110.2182117,116.2993117,117.7535292,103.359494,93.57008909,87.779875,79.80701983,79.79045542,97.59565828,105.944781,121.0440257,108.7929
Japan,JPN,Population total,SP.POP.TOTL,92500572,94943000,95832000,96812000,97826000,98883000,99790000,100725000,101061000,103172000,104345000,105697000,107188000,108079000,110162000,111940000,112771000,113863000,114898000,115870000,116782000,117648000,118449000,119259000,120018000,120754000,121492000,122091000,122613000,123116000,123537000,123921000,124229000,124536000,124961000,125439000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127817277,127561489,127338621,127131800,126958472,
Japan,JPN,Urban population,SP.URB.TOTL,58526962,60965749,62428798,63957880,65516029,67107937,68559722,70019991,71062053,73357355,75000056,76805782,78731730,80216234,82593959,84756490,85642808,86538157,87391419,88197927,88958689,89733659,90474900,91224787,91937389,92632808,93348378,93963675,94519909,95061557,95542280,96005316,96414127,96821759,97320876,97862490,98272808,98667335,99095072,99434460,99760751,101706485,104055019,106256267,108136910,109856670,111305857,112657520,113859533,114913219,115931525,116630709,117231560,117776764,118259272,118703632,
Japan,JPN,Urban population (% of total),SP.URB.TOTL.IN.ZS,63.272,64.213,65.144,66.064,66.972,67.866,68.704,69.516,70.316,71.102,71.877,72.666,73.452,74.22,74.975,75.716,75.944,76.002,76.06,76.118,76.175,76.273,76.383,76.493,76.603,76.712,76.835,76.962,77.088,77.213,77.339,77.473,77.61,77.746,77.881,78.016,78.145,78.272,78.398,78.523,78.649,79.99,81.647,83.196,84.64,85.978,87.057,88.013,88.909,89.743,90.522,91.248,91.902,92.491,93.021,93.498,
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,599831979.8,658078969.5,631755810.7,561187342.5,698963875.7,639596751.6,678241389,788574629,943700547.8,1197454207,1363039400,1708734940,2096568479,2602748691,3271728272,3910036925,4384685230,4680567376,4920407601,4966710013,4993829194,6401380000,6755599114,6277197435,4220945005,4160003917,4344250257,5311329067,5605841536,6237739516,6727446632,6928359238,7244402962,7910621157,8147494358,8457923836,8973201975,9580414810,10193292807,11407566573,12588665303,15056936953,17110609732,21971835283,23818322958,26425379437,28840263380,30937277606,33593843662,35826925775,37517410282,
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,535.660878,543.4411465,478.4528267,389.9880489,449.9038518,386.517243,389.8156328,435.2269362,503.6970218,620.4622046,686.6278678,837.9791124,1002.319855,1212.463206,1481.383937,1714.424676,1853.468361,1900.376853,1915.612428,1855.663059,1794.47918,2219.56856,2265.194018,2033.651034,1315.154921,1238.666707,1227.653003,1418.645436,1416.610681,1501.328584,1557.222359,1557.595151,1593.841076,1711.763252,1736.686466,1774.088393,1850.058147,1939.773415,2021.460782,2205.795843,2360.530244,2722.666078,2970.889056,3655.858124,3800.675929,4054.270668,4266.077022,4423.117355,4656.219807,4830.976915,4940.045836,
Jordan,JOR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,608232988,669840380.8,643797255.7,576029123.5,717726127.1,658359003.1,693083170,800056006.7,963785757.8,1225706302,1405565979,1715060241,2120558761,2630696008,3308495504,3945702249,4471302966,4773189504,4966039658,4906143303,4905126204,6251394571,6534946233,5969730964,4026243822,3944978153,3981780291,4963276258,5295861885,5922766566,6448931364,6623893653,7035658251,7772539210,7992910437,8558458251,9135021439,9657512130,10323341467,11682059379,12925054584,15509969394,17794107616,22667340426,24325646901,26218055493,28575756338,30548686056,33255252113,35410165211,37040090704,
Jordan,JOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.02323392,0.044938549,0.599341106,1.305888264,2.526965353,2.623275422,4.705719581,6.025532412,8.466005016,11.65874137,12.93285205,13.86710879,20,23,26,27.2,34.9,37,41.4,46.2,53.4,
Jordan,JOR,Life expectancy at birth total (years),SP.DYN.LE00.IN,52.68526829,53.4715122,54.25131707,55.02519512,55.79265854,56.55217073,57.30326829,58.04397561,58.77278049,59.48768293,60.19021951,60.88134146,61.56107317,62.22839024,62.88080488,63.51280488,64.11790244,64.69358537,65.23787805,65.74926829,66.23129268,66.68795122,67.1247561,67.54570732,67.95026829,68.33839024,68.70656098,69.04970732,69.36680488,69.65736585,69.92085366,70.15731707,70.37226829,70.5687561,70.7512439,70.92573171,71.09568293,71.26356098,71.43287805,71.60509756,71.7797561,71.95636585,72.1324878,72.30460976,72.4737561,72.63890244,72.80104878,72.96117073,73.1202439,73.27829268,73.43582927,73.59185366,73.74641463,73.9,74.05214634,74.20334146,
Jordan,JOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.363475211,9.070837053,7.750830081,9.972954699,6.92397736,6.97682633,6.539234051,4.454253606,6.025805062,6.132841195,6.276042008,6.284002099,6.25847554,5.894372653,5.447173087,6.002453617,5.143444803,4.795322795,4.659324025,6.033917392,6.182098125,6.584468025,5.895420831,5.529730125,4.760654509,4.301173727,4.326355015,4.307483715,
Jordan,JOR,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357143251,0.328570868,0.322091666,0.319791666,0.331983332,0.329266666,0.305624999,0.300333332,0.297924999,0.330433332,0.352491666,0.363079166,0.384464999,0.394625,0.349965833,0.33845875,0.3742925,0.574575833,0.663711667,0.680865833,0.679818333,0.692850833,0.698764167,0.7003775,0.709,0.709,0.709,0.709,0.709,0.708983174,0.708999833,0.709,0.709,0.709,0.709,0.708999767,0.70966655,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
Jordan,JOR,Population total,SP.POP.TOTL,888632,927850,962783,1000506,1050725,1119798,1210948,1320414,1438986,1553585,1654769,1739903,1811870,1873548,1929939,1985121,2039114,2091716,2146662,2208562,2280670,2365665,2462968,2568582,2676515,2782885,2884065,2982349,3086664,3209466,3358453,3538663,3743944,3957221,4154813,4320158,4448113,4545248,4621329,4691402,4767476,4850227,4938935,5042538,5171633,5332982,5530218,5759424,6010035,6266865,6517912,6760371,6994451,7214832,7416083,7594547,
Jordan,JOR,Urban population,SP.URB.TOTL,452127,486305,512345,535921,566488,607625,661299,725660,795702,864306,926191,979705,1026334,1067548,1106145,1144422,1182360,1219805,1258996,1302610,1369063,1454032,1548764,1651033,1757186,1864422,1970249,2075894,2187457,2313865,2461444,2634712,2829898,3034397,3229952,3385492,3498886,3588519,3661895,3730837,3804827,3884401,3969126,4066202,4184317,4329155,4503920,4705680,4926065,5152616,5375518,5592449,5803296,6003534,6188499,6355041,
Jordan,JOR,Urban population (% of total),SP.URB.TOTL.IN.ZS,50.879,52.412,53.215,53.565,53.914,54.262,54.61,54.957,55.296,55.633,55.971,56.308,56.645,56.98,57.315,57.65,57.984,58.316,58.649,58.98,60.029,61.464,62.882,64.278,65.652,66.996,68.315,69.606,70.868,72.095,73.291,74.455,75.586,76.68,77.74,78.365,78.66,78.951,79.239,79.525,79.808,80.087,80.364,80.638,80.909,81.177,81.442,81.704,81.964,82.22,82.473,82.724,82.97,83.211,83.447,83.679,
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932728899,24881135586,24906939560,23409027476,21250839258,20374307047,21035357833,22165932063,22135245413,16870817135,18291990619,22152689130,24636598581,30833692831,43151647003,57123671734,81003884545,1.0485E+11,1.33442E+11,1.15309E+11,1.48047E+11,1.92627E+11,2.07999E+11,2.36635E+11,2.21416E+11,1.84388E+11,
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463231,1512.485066,1515.104059,1433.461534,1320.321622,1288.239052,1350.333866,1445.569414,1468.701798,1130.113592,1229.000958,1490.926751,1658.031146,2068.123657,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.27705,9070.649972,11634.42422,12387.18982,13890.85601,12806.56511,10509.98107,
Kazakhstan,KAZ,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23363827513,21154239259,20228807047,20815257832,21851032064,21828645413,16302017135,17037936974,20915728088,23509231685,29087135539,40288541015,51757264449,71550968598,91893261104,1.14115E+11,1.02688E+11,1.28676E+11,1.64903E+11,1.79895E+11,2.11486E+11,1.98777E+11,1.72873E+11,
Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.000521079,0.011302355,0.031824512,0.064596754,0.131069604,0.464277218,0.668594403,1.006124211,1.674770995,2.000414753,2.650394657,2.961707492,3.268369051,4.02,11,18.2,31.6,50.6,53.31566912,63,66,70.8299336,
Kazakhstan,KAZ,Life expectancy at birth total (years),SP.DYN.LE00.IN,58.36758537,58.78158537,59.19907317,59.61856098,60.03604878,60.44902439,60.852,61.2394878,61.60897561,61.95646341,62.27646341,62.56495122,62.82495122,63.06043902,63.27992683,63.49236585,63.7097561,63.94058537,64.19190244,64.46673171,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,71.62,72,
Kazakhstan,KAZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.019607043,0.897350643,1.067847248,1.149355709,1.068090788,1.09619801,0.85298154,0.78464508,0.999817479,0.998337702,1.029927459,0.988239741,1.036322127,0.978995805,1.296876822,1.154668492,1.103033241,1.014415565,0.936513495,1.046906485,1.078084751,1.041692057,1.031451477,
Kazakhstan,KAZ,Official exchange rate (LCU per US$ period average),PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53833333,60.95,67.30333333,75.4375,78.30333333,119.5233333,142.1333333,146.7358333,153.2791667,149.5758333,136.035,132.88,126.0894306,122.5541667,120.2991667,147.4966667,147.355,146.6208333,149.1125,152.1291667,179.1916667,221.7283333,342.16
Kazakhstan,KAZ,Population total,SP.POP.TOTL,9714260,10129861,10532062,10913552,11267329,11588870,11872939,12120504,12341412,12550121,12757245,12966920,13176584,13382211,13577049,13756789,13920105,14070681,14215111,14362417,14518924,14683789,14853993,15030495,15214051,15403006,15600928,15801753,15982510,16249500,16348000,16450500,16439095,16330419,16095199,15815626,15577894,15333703,15071300,14928426,14883626,14858335,14858948,14909018,15012985,15147029,15308084,15484192,15674000,16092701,16321581,16556600,16791425,17035275,17289224,17544126,
Kazakhstan,KAZ,Urban population,SP.URB.TOTL,4293509,4532708,4770603,5003536,5228041,5452216,5662917,5859779,6046922,6230759,6408730,6581101,6755503,6929978,7100797,7231119,7353713,7470406,7584615,7712618,7860836,8014706,8172964,8336063,8504655,8627224,8755397,8885484,9004706,9157731,9198366,9241068,9219538,9143728,8997216,8844256,8714741,8581354,8437818,8349469,8294496,8250388,8220862,8218447,8245281,8288303,8345355,8410084,8481358,8675253,8769912,8871192,8976360,9090193,9213427,9341721,
Kazakhstan,KAZ,Urban population (% of total),SP.URB.TOTL.IN.ZS,44.198,44.746,45.296,45.847,46.4,47.047,47.696,48.346,48.997,49.647,50.236,50.753,51.269,51.785,52.3,52.564,52.828,53.092,53.356,53.7,54.142,54.582,55.022,55.461,55.9,56.01,56.121,56.231,56.341,56.357,56.266,56.175,56.083,55.992,55.9,55.921,55.943,55.964,55.986,55.93,55.729,55.527,55.326,55.124,54.921,54.719,54.516,54.314,54.111,53.908,53.732,53.581,53.458,53.361,53.29,53.247,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,791265458.8,792959472.1,868111400,926589348.6,998759333.6,997919320,1164519673,1232559506,1353295458,1458379415,1603447357,1778391289,2107279157,2502142444,2973309272,3259344936,3474542392,4494378855,5303734883,6234390975,7265315332,6854491454,6431579357,5979198464,6191437070,6135034338,7239126717,7970820531,8355380879,8283114648,8572359163,8151479004,8209129172,5751789915,7148145376,9046326060,12045858436,13115773738,14093998844,12896013577,12705357103,12986007426,13147743911,14904517650,16095337094,18737895401,25825524821,31958195182,35895153328,37021512049,39999659234,41953433591,50410164014,55100780396,61395415492,63398041540,
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.62153058,94.83525355,100.604255,104.0127013,108.5589328,104.9921733,118.556282,121.3807515,128.8576693,134.193724,142.4974185,152.5536773,174.397946,199.6951625,228.761023,241.6792741,248.2529899,309.3770911,351.6692914,398.0733142,446.6042115,405.5628689,366.2676918,327.7830145,326.852565,312.0453637,354.9683578,377.0430855,381.5415934,365.4061974,365.6178212,336.3641884,327.9748244,222.7240548,268.6455753,330.4831218,428.4338764,454.7417768,476.7185137,425.5935921,408.9818683,407.5540066,402.1703155,444.2336311,467.3787525,530.0821579,711.7211637,857.9256887,938.5717623,942.7431465,991.8505451,1012.879773,1184.923256,1261.092863,1368.491132,1376.712829,
Kenya,KEN,GNI (current US$),NY.GNP.MKTP.CD,764959553.4,770307593.2,845025507.3,898911499.7,969023471.6,971879330.4,1130079687,1194059507,1313695451,1431879414,1580547356,1753793803,2073233257,2400065402,2872159502,3166423700,3332518978,4336117057,5116186699,6009860944,7043415252,6639891414,6177179941,5788798702,5987636718,5925734552,6999527333,7690920392,8031680877,8038979097,8206604542,7777925490,7854637369,5391615366,6785821854,8726170868,11819958034,12943578956,13964091743,12723150904,12575576937,12838507614,13026157962,14738442157,15953749660,18731701165,25755442381,31814012977,35863494629,36976859034,39852031724,41960414724,50262795518,54792441964,60989568050,62953018562,
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.000727482,0.008839115,0.034406051,0.050261388,0.114256028,0.318059714,0.619782266,1.207773885,2.941902861,3.023528042,3.101897702,7.53378972,7.95,8.67,10.04,14,28,32.1,39,43.4,45.62280061,
